month,day,year,day_Mon,day_Tues,day_Wed,day_Thurs,day_Fri,day_Sat,day_Sun,first_time_revenue,first_time_orders,first_time_aov,returning_revenue,returning_orders,returning_aov,2_day_ago_ft_revenue,2_day_ago_ft_orders,2_day_ago_ft_aov,1_day_ago_ft_revenue,1_day_ago_ft_orders,1_day_ago_ft_aov,2_day_ago_ret_revenue,2_day_ago_ret_orders,2_day_ago_ret_aov,1_day_ago_ret_revenue,1_day_ago_ret_orders,1_day_ago_ret_aov,total_revenue,total_orders,total_aov,2_day_ago_total_revenue,2_day_ago_total_order,2_day_ago_aov,1_day_ago_total_revenue,1_day_ago_total_orders,1_day_ago_aov,google_ad_spend,facebook_ad_spend,1_day_ago_google_ad_spend,1_day_ago_facebook_ad_spend,2_day_ago_google_ad_spend,2_day_ago_facebook_ad_spend,actual_net_revenue,1_day_ago_net_revenue,2_day_ago_net_revenue
10,26,2018,0,0,0,0,1,0,0,818.02,25,32.7208,2732.74,42,65.0652381,1805.19,36,50.14416667,2431.36,31,78.43096774,3318.94,47,70.61574468,4057.87,42,96.61595238,3550.76,67,52.99641791,5124.13,83,61.73650602,6489.23,73,88.89356164,5.92,347.2,33.1,350.65,19.54,358.35,3197.64,6105.48,4746.24
10,27,2018,0,0,0,0,0,1,0,1233.92,16,77.12,3435.4,35,98.15428571,2431.36,31,78.43096774,818.02,25,32.7208,4057.87,42,96.61595238,2732.74,42,65.0652381,4669.32,51,91.55529412,6489.23,73,88.89356164,3550.76,67,52.99641791,2.07,345.96,5.92,347.2,33.1,351.29,4321.29,3197.64,6104.84
10,28,2018,0,0,0,0,0,0,1,1851.57,22,84.16227273,2240.62,31,72.27806452,818.02,25,32.7208,1233.92,16,77.12,2732.74,42,65.0652381,3435.4,35,98.15428571,4092.19,53,77.21113208,3550.76,67,52.99641791,4669.32,51,91.55529412,4.86,349.81,2.07,345.96,5.92,350.65,3737.52,4321.29,3194.19
10,29,2018,1,0,0,0,0,0,0,1891.54,29,65.22551724,4937.17,67,73.68910448,1233.92,16,77.12,1851.57,22,84.16227273,3435.4,35,98.15428571,2240.62,31,72.27806452,6828.71,96,71.13239583,4669.32,51,91.55529412,4092.19,53,77.21113208,4.47,339.81,4.86,349.81,2.07,347.2,6484.43,3737.52,4320.05
10,30,2018,0,1,0,0,0,0,0,1625.57,26,62.52192308,3622.74,45,80.50533333,1851.57,22,84.16227273,1891.54,29,65.22551724,2240.62,31,72.27806452,4937.17,67,73.68910448,5248.31,71,73.91985915,4092.19,53,77.21113208,6828.71,96,71.13239583,7.35,338.9,4.47,339.81,4.86,345.96,4902.06,6484.43,3741.37
10,31,2018,0,0,1,0,0,0,0,822.48,17,48.38117647,3870.33,46,84.1376087,1891.54,29,65.22551724,1625.57,26,62.52192308,4937.17,67,73.68910448,3622.74,45,80.50533333,4692.81,63,74.48904762,6828.71,96,71.13239583,5248.31,71,73.91985915,4.24,344.83,7.35,338.9,4.47,349.81,4343.74,4902.06,6474.43
11,1,2018,0,0,0,1,0,0,0,1477.87,23,64.25521739,4339.86,55,78.90654545,1625.57,26,62.52192308,822.48,17,48.38117647,3622.74,45,80.50533333,3870.33,46,84.1376087,5817.73,78,74.58628205,5248.31,71,73.91985915,4692.81,63,74.48904762,5.56,347.82,4.24,344.83,7.35,339.81,5464.35,4343.74,4901.15
11,2,2018,0,0,0,0,1,0,0,1679.91,30,55.997,5575.3,68,81.98970588,822.48,17,48.38117647,1477.87,23,64.25521739,3870.33,46,84.1376087,4339.86,55,78.90654545,7255.21,98,74.0327551,4692.81,63,74.48904762,5817.73,78,74.58628205,3.9,351.89,5.56,347.82,4.24,338.9,6899.42,5464.35,4349.67
11,3,2018,0,0,0,0,0,1,0,2074.59,29,71.53758621,2634.08,28,94.07428571,1477.87,23,64.25521739,1679.91,30,55.997,4339.86,55,78.90654545,5575.3,68,81.98970588,4708.67,57,82.60824561,5817.73,78,74.58628205,7255.21,98,74.0327551,8.36,355.13,3.9,351.89,5.56,344.83,4345.18,6899.42,5467.34
11,4,2018,0,0,0,0,0,0,1,819.11,14,58.50785714,3989.62,42,94.99095238,1679.91,30,55.997,2074.59,29,71.53758621,5575.3,68,81.98970588,2634.08,28,94.07428571,4808.73,56,85.87017857,7255.21,98,74.0327551,4708.67,57,82.60824561,5.07,361.17,8.36,355.13,3.9,347.82,4442.49,4345.18,6903.49
11,5,2018,1,0,0,0,0,0,0,2840.08,40,71.002,5500.94,69,79.72376812,2074.59,29,71.53758621,819.11,14,58.50785714,2634.08,28,94.07428571,3989.62,42,94.99095238,8341.02,109,76.52311927,4708.67,57,82.60824561,4808.73,56,85.87017857,9.75,381.2,5.07,361.17,8.36,351.89,7950.07,4442.49,4348.42
11,6,2018,0,1,0,0,0,0,0,2587.17,42,61.59928571,6220.75,66,94.25378788,819.11,14,58.50785714,2840.08,40,71.002,3989.62,42,94.99095238,5500.94,69,79.72376812,8807.92,108,81.55481481,4808.73,56,85.87017857,8341.02,109,76.52311927,2.78,397.42,9.75,381.2,5.07,355.13,8407.72,7950.07,4448.53
11,7,2018,0,0,1,0,0,0,0,2455.7,39,62.96666667,6143.74,72,85.32972222,2840.08,40,71.002,2587.17,42,61.59928571,5500.94,69,79.72376812,6220.75,66,94.25378788,8599.44,111,77.47243243,8341.02,109,76.52311927,8807.92,108,81.55481481,1.16,448.55,2.78,397.42,9.75,361.17,8149.73,8407.72,7970.1
11,8,2018,0,0,0,1,0,0,0,3423.13,42,81.50309524,5107.78,58,88.06517241,2587.17,42,61.59928571,2455.7,39,62.96666667,6220.75,66,94.25378788,6143.74,72,85.32972222,8530.91,100,85.3091,8807.92,108,81.55481481,8599.44,111,77.47243243,3.35,509.85,1.16,448.55,2.78,381.2,8017.71,8149.73,8423.94
11,9,2018,0,0,0,0,1,0,0,3231.59,41,78.81926829,5157.45,54,95.50833333,2455.7,39,62.96666667,3423.13,42,81.50309524,6143.74,72,85.32972222,5107.78,58,88.06517241,8389.04,95,88.30568421,8599.44,111,77.47243243,8530.91,100,85.3091,3.27,567.05,3.35,509.85,1.16,397.42,7818.72,8017.71,8200.86
11,10,2018,0,0,0,0,0,1,0,1557.41,23,67.71347826,3624.56,40,90.614,3423.13,42,81.50309524,3231.59,41,78.81926829,5107.78,58,88.06517241,5157.45,54,95.50833333,5181.97,63,82.25349206,8530.91,100,85.3091,8389.04,95,88.30568421,7.12,600.21,3.27,567.05,3.35,448.55,4574.64,7818.72,8079.01
11,11,2018,0,0,0,0,0,0,1,3392.06,36,94.22388889,4456.38,60,74.273,3231.59,41,78.81926829,1557.41,23,67.71347826,5157.45,54,95.50833333,3624.56,40,90.614,7848.44,96,81.75458333,8389.04,95,88.30568421,5181.97,63,82.25349206,5.76,603.91,7.12,600.21,3.27,509.85,7238.77,4574.64,7875.92
11,12,2018,1,0,0,0,0,0,0,3276.76,43,76.20372093,5847.75,80,73.096875,1557.41,23,67.71347826,3392.06,36,94.22388889,3624.56,40,90.614,4456.38,60,74.273,9124.51,123,74.18300813,5181.97,63,82.25349206,7848.44,96,81.75458333,4.87,590.85,5.76,603.91,7.12,567.05,8528.79,7238.77,4607.8
11,13,2018,0,1,0,0,0,0,0,2227.83,34,65.52441176,6162.35,80,77.029375,3392.06,36,94.22388889,3276.76,43,76.20372093,4456.38,60,74.273,5847.75,80,73.096875,8390.18,114,73.59807018,7848.44,96,81.75458333,9124.51,123,74.18300813,10.03,585.84,4.87,590.85,5.76,600.21,7794.31,8528.79,7242.47
11,14,2018,0,0,1,0,0,0,0,2725.43,36,75.70638889,3981.47,53,75.12207547,3276.76,43,76.20372093,2227.83,34,65.52441176,5847.75,80,73.096875,6162.35,80,77.029375,6706.9,89,75.35842697,9124.51,123,74.18300813,8390.18,114,73.59807018,3.57,569.09,10.03,585.84,4.87,603.91,6134.24,7794.31,8515.73
11,15,2018,0,0,0,1,0,0,0,1903.1,37,51.43513514,3593.09,51,70.4527451,2227.83,34,65.52441176,2725.43,36,75.70638889,6162.35,80,77.029375,3981.47,53,75.12207547,5496.19,88,62.45670455,8390.18,114,73.59807018,6706.9,89,75.35842697,10.72,474.66,3.57,569.09,10.03,590.85,5010.81,6134.24,7789.3
11,16,2018,0,0,0,0,1,0,0,3682.42,38,96.90578947,5425.84,64,84.77875,2725.43,36,75.70638889,1903.1,37,51.43513514,3981.47,53,75.12207547,3593.09,51,70.4527451,9108.26,102,89.29666667,6706.9,89,75.35842697,5496.19,88,62.45670455,9.86,449.82,10.72,474.66,3.57,585.84,8648.58,5010.81,6117.49
11,17,2018,0,0,0,0,0,1,0,1262.87,22,57.40318182,4984.53,49,101.725102,1903.1,37,51.43513514,3682.42,38,96.90578947,3593.09,51,70.4527451,5425.84,64,84.77875,6247.4,71,87.9915493,5496.19,88,62.45670455,9108.26,102,89.29666667,4.51,464.88,9.86,449.82,10.72,569.09,5778.01,8648.58,4916.38
11,18,2018,0,0,0,0,0,0,1,1986.15,30,66.205,3901.76,58,67.27172414,3682.42,38,96.90578947,1262.87,22,57.40318182,5425.84,64,84.77875,4984.53,49,101.725102,5887.91,88,66.90806818,9108.26,102,89.29666667,6247.4,71,87.9915493,7.27,475.21,4.51,464.88,9.86,474.66,5405.43,5778.01,8623.74
11,19,2018,1,0,0,0,0,0,0,2416.31,35,69.03742857,7204.23,86,83.77011628,1262.87,22,57.40318182,1986.15,30,66.205,4984.53,49,101.725102,3901.76,58,67.27172414,9620.54,121,79.50859504,6247.4,71,87.9915493,5887.91,88,66.90806818,7.32,489.67,7.27,475.21,4.51,449.82,9123.55,5405.43,5793.07
11,20,2018,0,1,0,0,0,0,0,2723.16,43,63.32930233,7116.32,70,101.6617143,1986.15,30,66.205,2416.31,35,69.03742857,3901.76,58,67.27172414,7204.23,86,83.77011628,9839.48,113,87.07504425,5887.91,88,66.90806818,9620.54,121,79.50859504,21.31,492.04,7.32,489.67,7.27,464.88,9326.13,9123.55,5415.76
11,21,2018,0,0,1,0,0,0,0,3111.56,47,66.20340426,6771.24,73,92.75671233,2416.31,35,69.03742857,2723.16,43,63.32930233,7204.23,86,83.77011628,7116.32,70,101.6617143,9882.8,120,82.35666667,9620.54,121,79.50859504,9839.48,113,87.07504425,11.95,520.18,21.31,492.04,7.32,475.21,9350.67,9326.13,9138.01
11,22,2018,0,0,0,1,0,0,0,4655.49,53,87.83943396,7779.33,83,93.72686747,2723.16,43,63.32930233,3111.56,47,66.20340426,7116.32,70,101.6617143,6771.24,73,92.75671233,12434.82,136,91.4325,9839.48,113,87.07504425,9882.8,120,82.35666667,17.43,538,11.95,520.18,21.31,489.67,11879.39,9350.67,9328.5
11,23,2018,0,0,0,0,1,0,0,4954.82,73,67.87424658,13706.55,154,89.00357143,3111.56,47,66.20340426,4655.49,53,87.83943396,6771.24,73,92.75671233,7779.33,83,93.72686747,18661.37,227,82.20867841,9882.8,120,82.35666667,12434.82,136,91.4325,12.51,468.83,17.43,538,11.95,492.04,18180.03,11879.39,9378.81
11,24,2018,0,0,0,0,0,1,0,2313.07,30,77.10233333,3802.1,62,61.32419355,4655.49,53,87.83943396,4954.82,73,67.87424658,7779.33,83,93.72686747,13706.55,154,89.00357143,6115.17,92,66.46923913,12434.82,136,91.4325,18661.37,227,82.20867841,7.29,543.98,12.51,468.83,17.43,520.18,5563.9,18180.03,11897.21
11,25,2018,0,0,0,0,0,0,1,2549.68,35,72.848,4013.22,49,81.90244898,4954.82,73,67.87424658,2313.07,30,77.10233333,13706.55,154,89.00357143,3802.1,62,61.32419355,6562.9,84,78.1297619,18661.37,227,82.20867841,6115.17,92,66.46923913,13.17,403.99,7.29,543.98,12.51,538,6145.74,5563.9,18110.86
11,26,2018,1,0,0,0,0,0,0,7147.41,100,71.4741,11793.14,147,80.22544218,2313.07,30,77.10233333,2549.68,35,72.848,3802.1,62,61.32419355,4013.22,49,81.90244898,18940.55,247,76.68238866,6115.17,92,66.46923913,6562.9,84,78.1297619,24.62,251.44,13.17,403.99,7.29,468.83,18664.49,6145.74,5639.05
11,27,2018,0,1,0,0,0,0,0,3398.15,52,65.34903846,8252.89,109,75.71458716,2549.68,35,72.848,7147.41,100,71.4741,4013.22,49,81.90244898,11793.14,147,80.22544218,11651.04,161,72.36670807,6562.9,84,78.1297619,18940.55,247,76.68238866,18.16,697.08,24.62,251.44,13.17,543.98,10935.8,18664.49,6005.75
11,28,2018,0,0,1,0,0,0,0,2376.09,46,51.65413043,4802.99,77,62.37649351,7147.41,100,71.4741,3398.15,52,65.34903846,11793.14,147,80.22544218,8252.89,109,75.71458716,7179.08,123,58.36650407,18940.55,247,76.68238866,11651.04,161,72.36670807,16.48,632.11,18.16,697.08,24.62,403.99,6530.49,10935.8,18511.94
11,29,2018,0,0,0,1,0,0,0,2644.08,36,73.44666667,5243.37,65,80.66723077,3398.15,52,65.34903846,2376.09,46,51.65413043,8252.89,109,75.71458716,4802.99,77,62.37649351,7887.45,101,78.09356436,11651.04,161,72.36670807,7179.08,123,58.36650407,7.49,519.06,16.48,632.11,18.16,251.44,7360.9,6530.49,11381.44
11,30,2018,0,0,0,0,1,0,0,2468.82,37,66.72486486,3540.91,48,73.76895833,2376.09,46,51.65413043,2644.08,36,73.44666667,4802.99,77,62.37649351,5243.37,65,80.66723077,6009.73,85,70.70270588,7179.08,123,58.36650407,7887.45,101,78.09356436,19.84,437.12,7.49,519.06,16.48,697.08,5552.77,7360.9,6465.52
12,1,2018,0,0,0,0,0,1,0,2403.51,26,92.44269231,2513.47,37,67.93162162,2644.08,36,73.44666667,2468.82,37,66.72486486,5243.37,65,80.66723077,3540.91,48,73.76895833,4916.98,63,78.04730159,7887.45,101,78.09356436,6009.73,85,70.70270588,14.2,462.96,19.84,437.12,7.49,632.11,4439.82,5552.77,7247.85
12,2,2018,0,0,0,0,0,0,1,2199.08,33,66.63878788,2912.66,41,71.0404878,2468.82,37,66.72486486,2403.51,26,92.44269231,3540.91,48,73.76895833,2513.47,37,67.93162162,5111.74,74,69.07756757,6009.73,85,70.70270588,4916.98,63,78.04730159,12.46,444.99,14.2,462.96,19.84,519.06,4654.29,4439.82,5470.83
12,3,2018,1,0,0,0,0,0,0,2149.91,34,63.23264706,4482.17,65,68.95646154,2403.51,26,92.44269231,2199.08,33,66.63878788,2513.47,37,67.93162162,2912.66,41,71.0404878,6632.08,99,66.99070707,4916.98,63,78.04730159,5111.74,74,69.07756757,37.7,436,12.46,444.99,14.2,437.12,6158.38,4654.29,4465.66
12,4,2018,0,1,0,0,0,0,0,1994.71,35,56.99171429,4653.9,54,86.18333333,2199.08,33,66.63878788,2149.91,34,63.23264706,2912.66,41,71.0404878,4482.17,65,68.95646154,6648.61,89,74.70348315,5111.74,74,69.07756757,6632.08,99,66.99070707,13.18,464.24,37.7,436,12.46,462.96,6171.19,6158.38,4636.32
12,5,2018,0,0,1,0,0,0,0,3280.65,42,78.11071429,5846.95,75,77.95933333,2149.91,34,63.23264706,1994.71,35,56.99171429,4482.17,65,68.95646154,4653.9,54,86.18333333,9127.6,117,78.01367521,6632.08,99,66.99070707,6648.61,89,74.70348315,14.78,526.54,13.18,464.24,37.7,444.99,8586.28,6171.19,6149.39
12,6,2018,0,0,0,1,0,0,0,1403.91,23,61.03956522,3276.51,54,60.67611111,1994.71,35,56.99171429,3280.65,42,78.11071429,4653.9,54,86.18333333,5846.95,75,77.95933333,4680.42,77,60.78467532,6648.61,89,74.70348315,9127.6,117,78.01367521,11.37,534.83,14.78,526.54,13.18,436,4134.22,8586.28,6199.43
12,7,2018,0,0,0,0,1,0,0,2255.78,37,60.96702703,4296.86,59,72.82813559,3280.65,42,78.11071429,1403.91,23,61.03956522,5846.95,75,77.95933333,3276.51,54,60.67611111,6552.64,96,68.25666667,9127.6,117,78.01367521,4680.42,77,60.78467532,21.12,591.18,11.37,534.83,14.78,464.24,5940.34,4134.22,8648.58
12,8,2018,0,0,0,0,0,1,0,2579.88,30,85.996,2669.8,41,65.11707317,1403.91,23,61.03956522,2255.78,37,60.96702703,3276.51,54,60.67611111,4296.86,59,72.82813559,5249.68,71,73.93915493,4680.42,77,60.78467532,6552.64,96,68.25666667,17.95,611.1,21.12,591.18,11.37,526.54,4620.63,5940.34,4142.51
12,9,2018,0,0,0,0,0,0,1,1494.93,22,67.95136364,2504.78,39,64.22512821,2255.78,37,60.96702703,2579.88,30,85.996,4296.86,59,72.82813559,2669.8,41,65.11707317,3999.71,61,65.56901639,6552.64,96,68.25666667,5249.68,71,73.93915493,16.59,646.52,17.95,611.1,21.12,534.83,3336.6,4620.63,5996.69
12,10,2018,1,0,0,0,0,0,0,2542.62,40,63.5655,5487.85,63,87.10873016,2579.88,30,85.996,1494.93,22,67.95136364,2669.8,41,65.11707317,2504.78,39,64.22512821,8030.47,103,77.96572816,5249.68,71,73.93915493,3999.71,61,65.56901639,16.43,510.98,16.59,646.52,17.95,591.18,7503.06,3336.6,4640.55
12,11,2018,0,1,0,0,0,0,0,2097.25,32,65.5390625,4664.7,66,70.67727273,1494.93,22,67.95136364,2542.62,40,63.5655,2504.78,39,64.22512821,5487.85,63,87.10873016,6761.95,98,68.9994898,3999.71,61,65.56901639,8030.47,103,77.96572816,22.67,574.26,16.43,510.98,16.59,611.1,6165.02,7503.06,3372.02
12,12,2018,0,0,1,0,0,0,0,1363.52,35,38.95771429,8398.85,99,84.83686869,2542.62,40,63.5655,2097.25,32,65.5390625,5487.85,63,87.10873016,4664.7,66,70.67727273,9762.37,134,72.85350746,8030.47,103,77.96572816,6761.95,98,68.9994898,5.84,646.91,22.67,574.26,16.43,646.52,9109.62,6165.02,7367.52
12,13,2018,0,0,0,1,0,0,0,3191.73,48,66.494375,5004.33,86,58.18988372,2097.25,32,65.5390625,1363.52,35,38.95771429,4664.7,66,70.67727273,8398.85,99,84.83686869,8196.06,134,61.16462687,6761.95,98,68.9994898,9762.37,134,72.85350746,12.81,626.2,5.84,646.91,22.67,510.98,7557.05,9109.62,6228.3
12,14,2018,0,0,0,0,1,0,0,3107.62,44,70.62772727,3492.11,49,71.26755102,1363.52,35,38.95771429,3191.73,48,66.494375,8398.85,99,84.83686869,5004.33,86,58.18988372,6599.73,93,70.96483871,9762.37,134,72.85350746,8196.06,134,61.16462687,15,582.23,12.81,626.2,5.84,574.26,6002.5,7557.05,9182.27
12,15,2018,0,0,0,0,0,1,0,2417.29,28,86.33178571,2536.39,36,70.45527778,3191.73,48,66.494375,3107.62,44,70.62772727,5004.33,86,58.18988372,3492.11,49,71.26755102,4953.68,64,77.40125,8196.06,134,61.16462687,6599.73,93,70.96483871,12.52,555.38,15,582.23,12.81,646.91,4385.78,6002.5,7536.34
12,16,2018,0,0,0,0,0,0,1,3257.09,49,66.47122449,4211.15,67,62.85298507,3107.62,44,70.62772727,2417.29,28,86.33178571,3492.11,49,71.26755102,2536.39,36,70.45527778,7468.24,116,64.38137931,6599.73,93,70.96483871,4953.68,64,77.40125,22.85,556.21,12.52,555.38,15,626.2,6889.18,4385.78,5958.53
12,17,2018,1,0,0,0,0,0,0,3550.46,60,59.17433333,6897.72,104,66.32423077,2417.29,28,86.33178571,3257.09,49,66.47122449,2536.39,36,70.45527778,4211.15,67,62.85298507,10448.18,164,63.70841463,4953.68,64,77.40125,7468.24,116,64.38137931,14.15,563.83,22.85,556.21,12.52,582.23,9870.2,6889.18,4358.93
12,18,2018,0,1,0,0,0,0,0,2480.49,34,72.95558824,4873.29,65,74.97369231,3257.09,49,66.47122449,3550.46,60,59.17433333,4211.15,67,62.85298507,6897.72,104,66.32423077,7353.78,99,74.28060606,7468.24,116,64.38137931,10448.18,164,63.70841463,22.9,579.1,14.15,563.83,22.85,555.38,6751.78,9870.2,6890.01
12,19,2018,0,0,1,0,0,0,0,2789.2,38,73.4,3799.62,43,88.36325581,3550.46,60,59.17433333,2480.49,34,72.95558824,6897.72,104,66.32423077,4873.29,65,74.97369231,6588.82,81,81.34345679,10448.18,164,63.70841463,7353.78,99,74.28060606,17.15,458.7,22.9,579.1,14.15,556.21,6112.97,6751.78,9877.82
12,20,2018,0,0,0,1,0,0,0,2494.79,31,80.47709677,3678.86,61,60.30918033,2480.49,34,72.95558824,2789.2,38,73.4,4873.29,65,74.97369231,3799.62,43,88.36325581,6173.65,92,67.1048913,7353.78,99,74.28060606,6588.82,81,81.34345679,18.17,413.83,17.15,458.7,22.9,563.83,5741.65,6112.97,6767.05
12,21,2018,0,0,0,0,1,0,0,1794.98,27,66.48074074,3536.94,40,88.4235,2789.2,38,73.4,2494.79,31,80.47709677,3799.62,43,88.36325581,3678.86,61,60.30918033,5331.92,67,79.58089552,6588.82,81,81.34345679,6173.65,92,67.1048913,26.23,394.56,18.17,413.83,17.15,579.1,4911.13,5741.65,5992.57
12,22,2018,0,0,0,0,0,1,0,1741.79,26,66.99192308,3643.63,41,88.86902439,2494.79,31,80.47709677,1794.98,27,66.48074074,3678.86,61,60.30918033,3536.94,40,88.4235,5385.42,67,80.37940299,6173.65,92,67.1048913,5331.92,67,79.58089552,19.33,369.04,26.23,394.56,18.17,458.7,4997.05,4911.13,5696.78
12,23,2018,0,0,0,0,0,0,1,2292.13,30,76.40433333,4806.97,61,78.80278689,1794.98,27,66.48074074,1741.79,26,66.99192308,3536.94,40,88.4235,3643.63,41,88.86902439,7099.1,91,78.01208791,5331.92,67,79.58089552,5385.42,67,80.37940299,14.89,379.14,19.33,369.04,26.23,413.83,6705.07,4997.05,4891.86
12,24,2018,1,0,0,0,0,0,0,1954.13,27,72.37518519,5087.2,53,95.98490566,1741.79,26,66.99192308,2292.13,30,76.40433333,3643.63,41,88.86902439,4806.97,61,78.80278689,7041.33,80,88.016625,5385.42,67,80.37940299,7099.1,91,78.01208791,14.49,687.16,14.89,379.14,19.33,394.56,6339.68,6705.07,4971.53
12,25,2018,0,1,0,0,0,0,0,2177.25,39,55.82692308,4690.58,52,90.20346154,2292.13,30,76.40433333,1954.13,27,72.37518519,4806.97,61,78.80278689,5087.2,53,95.98490566,6867.83,91,75.47065934,7099.1,91,78.01208791,7041.33,80,88.016625,5.86,709.97,14.49,687.16,14.89,369.04,6152,6339.68,6715.17
12,26,2018,0,0,1,0,0,0,0,3869.83,53,73.01566038,6398.45,82,78.02987805,1954.13,27,72.37518519,2177.25,39,55.82692308,5087.2,53,95.98490566,4690.58,52,90.20346154,10268.28,135,76.06133333,7041.33,80,88.016625,6867.83,91,75.47065934,17.39,498.05,5.86,709.97,14.49,379.14,9752.84,6152,6647.7
12,27,2018,0,0,0,1,0,0,0,2935.12,37,79.32756757,5000.54,66,75.76575758,2177.25,39,55.82692308,3869.83,53,73.01566038,4690.58,52,90.20346154,6398.45,82,78.02987805,7935.66,103,77.04524272,6867.83,91,75.47065934,10268.28,135,76.06133333,19.85,491.64,17.39,498.05,5.86,687.16,7424.17,9752.84,6174.81
12,28,2018,0,0,0,0,1,0,0,2327.3,42,55.41190476,5676.79,76,74.69460526,3869.83,53,73.01566038,2935.12,37,79.32756757,6398.45,82,78.02987805,5000.54,66,75.76575758,8004.09,118,67.83127119,10268.28,135,76.06133333,7935.66,103,77.04524272,9.45,489.79,19.85,491.64,17.39,709.97,7504.85,7424.17,9540.92
12,29,2018,0,0,0,0,0,1,0,2928.58,40,73.2145,3555.3,45,79.00666667,2935.12,37,79.32756757,2327.3,42,55.41190476,5000.54,66,75.76575758,5676.79,76,74.69460526,6483.88,85,76.28094118,7935.66,103,77.04524272,8004.09,118,67.83127119,10.63,488.36,9.45,489.79,19.85,498.05,5984.89,7504.85,7417.76
12,30,2018,0,0,0,0,0,0,1,3581.8,43,83.29767442,5310.51,49,108.3777551,2327.3,42,55.41190476,2928.58,40,73.2145,5676.79,76,74.69460526,3555.3,45,79.00666667,8892.31,92,96.65554348,8004.09,118,67.83127119,6483.88,85,76.28094118,13.41,482.35,10.63,488.36,9.45,491.64,8396.55,5984.89,7503
12,31,2018,1,0,0,0,0,0,0,2033.63,18,112.9794444,3025.9,47,64.38085106,2928.58,40,73.2145,3581.8,43,83.29767442,3555.3,45,79.00666667,5310.51,49,108.3777551,5059.53,65,77.83892308,6483.88,85,76.28094118,8892.31,92,96.65554348,18.08,478.35,13.41,482.35,10.63,489.79,4563.1,8396.55,5983.46
1,1,2019,0,1,0,0,0,0,0,1248.52,18,69.36222222,4025.19,60,67.0865,3581.8,43,83.29767442,2033.63,18,112.9794444,5310.51,49,108.3777551,3025.9,47,64.38085106,5273.71,78,67.61166667,8892.31,92,96.65554348,5059.53,65,77.83892308,12.43,502.23,18.08,478.35,13.41,488.36,4759.05,4563.1,8390.54
1,2,2019,0,0,1,0,0,0,0,3127.39,49,63.82428571,5369.66,81,66.29209877,2033.63,18,112.9794444,1248.52,18,69.36222222,3025.9,47,64.38085106,4025.19,60,67.0865,8497.05,130,65.36192308,5059.53,65,77.83892308,5273.71,78,67.61166667,32.24,513.36,12.43,502.23,18.08,482.35,7951.45,4759.05,4559.1
1,3,2019,0,0,0,1,0,0,0,4037.2,51,79.16078431,5032.07,59,85.28932203,1248.52,18,69.36222222,3127.39,49,63.82428571,4025.19,60,67.0865,5369.66,81,66.29209877,9069.27,110,82.44790909,5273.71,78,67.61166667,8497.05,130,65.36192308,23.23,518.88,32.24,513.36,12.43,478.35,8527.16,7951.45,4782.93
1,4,2019,0,0,0,0,1,0,0,4038.52,46,87.79391304,6690.71,83,80.61096386,3127.39,49,63.82428571,4037.2,51,79.16078431,5369.66,81,66.29209877,5032.07,59,85.28932203,10729.23,129,83.17232558,8497.05,130,65.36192308,9069.27,110,82.44790909,19.82,513.63,23.23,518.88,32.24,502.23,10195.78,8527.16,7962.58
1,5,2019,0,0,0,0,0,1,0,3103.18,36,86.19944444,4375.13,42,104.1697619,4037.2,51,79.16078431,4038.52,46,87.79391304,5032.07,59,85.28932203,6690.71,83,80.61096386,7478.31,78,95.87576923,9069.27,110,82.44790909,10729.23,129,83.17232558,22.82,507.11,19.82,513.63,23.23,513.36,6948.38,10195.78,8532.68
1,6,2019,0,0,0,0,0,0,1,1812.35,33,54.91969697,4465.77,59,75.69101695,4038.52,46,87.79391304,3103.18,36,86.19944444,6690.71,83,80.61096386,4375.13,42,104.1697619,6278.12,92,68.24043478,10729.23,129,83.17232558,7478.31,78,95.87576923,27.38,520.6,22.82,507.11,19.82,518.88,5730.14,6948.38,10190.53
1,7,2019,1,0,0,0,0,0,0,2917.43,45,64.83177778,6301.23,80,78.765375,3103.18,36,86.19944444,1812.35,33,54.91969697,4375.13,42,104.1697619,4465.77,59,75.69101695,9218.66,125,73.74928,7478.31,78,95.87576923,6278.12,92,68.24043478,25.26,518.3,27.38,520.6,22.82,513.63,8675.1,5730.14,6941.86
1,8,2019,0,1,0,0,0,0,0,2673.13,35,76.37514286,5517.38,67,82.34895522,1812.35,33,54.91969697,2917.43,45,64.83177778,4465.77,59,75.69101695,6301.23,80,78.765375,8190.51,102,80.29911765,6278.12,92,68.24043478,9218.66,125,73.74928,19.71,518.01,25.26,518.3,27.38,507.11,7652.79,8675.1,5743.63
1,9,2019,0,0,1,0,0,0,0,4144.37,54,76.74759259,5286.74,71,74.46112676,2917.43,45,64.83177778,2673.13,35,76.37514286,6301.23,80,78.765375,5517.38,67,82.34895522,9431.11,125,75.44888,9218.66,125,73.74928,8190.51,102,80.29911765,22.29,517.42,19.71,518.01,25.26,520.6,8891.4,7652.79,8672.8
1,10,2019,0,0,0,1,0,0,0,3390.37,40,84.75925,5030.82,71,70.85661972,2673.13,35,76.37514286,4144.37,54,76.74759259,5517.38,67,82.34895522,5286.74,71,74.46112676,8421.19,111,75.86657658,8190.51,102,80.29911765,9431.11,125,75.44888,34.95,507.57,22.29,517.42,19.71,518.3,7878.67,8891.4,7652.5
